[ 10/2029 ]	5.11634e+015	0	6.85814e+014	2.55817e+015	2.55817e+015
[ 11/2029 ]	4.51423e+015	0	6.02116e+014	2.25711e+015	2.25711e+015
[ 12/2029 ]	3.99549e+015	0	5.18735e+014	1.99775e+015	1.99775e+015
[ 1/2030 ]	3.55149e+015	0	4.44002e+014	1.77575e+015	1.77575e+015
[ 2/2030 ]	4.73998e+015	1.55142e+015	3.62936e+014	2.36999e+015	2.36999e+015
[ 3/2030 ]	6.15212e+015	1.89942e+015	4.87285e+014	3.07606e+015	3.07606e+015
[ 4/2030 ]	9.91869e+015	4.40695e+015	6.40382e+014	4.95934e+015	4.95934e+015
[ 5/2030 ]	1.33739e+016	4.54722e+015	1.09204e+015	6.68693e+015	6.68693e+015
[ 6/2030 ]	1.65109e+016	4.65786e+015	1.52085e+015	8.25543e+015	8.25543e+015
[ 7/2030 ]	1.89965e+016	4.39643e+015	1.91075e+015	9.49827e+015	9.49827e+015
[ 8/2030 ]	1.88396e+016	2.07484e+015	2.23181e+015	9.41978e+015	9.41978e+015
[ 9/2030 ]	1.85773e+016	1.95839e+015	2.22067e+015	9.28864e+015	9.28864e+015
[ 10/2030 ]	1.63815e+016	0	2.19583e+015	8.19073e+015	8.19073e+015
[ 11/2030 ]	1.44536e+016	0	1.92785e+015	7.2268e+015	7.2268e+015
[ 12/2030 ]	1.27927e+016	0	1.66088e+015	6.39636e+015	6.39636e+015
[ 1/2031 ]	1.13711e+016	0	1.4216e+015	5.68556e+015	5.68556e+015
[ 2/2031 ]	1.51764e+016	4.96733e+015	1.16205e+015	7.5882e+015	7.5882e+015
[ 3/2031 ]	1.96978e+016	6.08156e+015	1.56018e+015	9.84889e+015	9.84889e+015
[ 4/2031 ]	3.17575e+016	1.41101e+016	2.05037e+015	1.58788e+016	1.58788e+016
[ 5/2031 ]	4.28203e+016	1.45592e+016	3.4965e+015	2.14101e+016	2.14101e+016
[ 6/2031 ]	5.28643e+016	1.49135e+016	4.86945e+015	2.64322e+016	2.64322e+016
[ 7/2031 ]	6.08229e+016	1.40764e+016	6.11783e+015	3.04115e+016	3.04115e+016
[ 8/2031 ]	6.03203e+016	6.6432e+015	7.1458e+015	3.01602e+016	3.01602e+016
[ 9/2031 ]	5.94805e+016	6.27034e+015	7.11012e+015	2.97403e+016	2.97403e+016
[ 10/2031 ]	5.245e+016	0	7.03059e+015	2.6225e+016	2.6225e+016
[ 11/2031 ]	4.62774e+016	0	6.17257e+015	2.31387e+016	2.31387e+016
[ 12/2031 ]	4.09596e+016	0	5.31779e+015	2.04798e+016	2.04798e+016
[ 1/2032 ]	3.64079e+016	0	4.55166e+015	1.8204e+016	1.8204e+016
[ 2/2032 ]	4.85917e+016	1.59043e+016	3.72062e+015	2.42958e+016	2.42958e+016
[ 3/2032 ]	6.30681e+016	1.94719e+016	4.99538e+015	3.15341e+016	3.15341e+016
[ 4/2032 ]	1.01681e+017	4.51777e+016	6.56485e+015	5.08405e+016	5.08405e+016
[ 5/2032 ]	1.37102e+017	4.66156e+016	1.1195e+016	6.85508e+016	6.85508e+016
[ 6/2032 ]	1.6926e+017	4.77498e+016	1.5591e+016	8.46302e+016	8.46302e+016
[ 7/2032 ]	1.94742e+017	4.50698e+016	1.9588e+016	9.73711e+016	9.73711e+016
[ 8/2032 ]	1.93133e+017	2.12701e+016	2.28793e+016	9.65665e+016	9.65665e+016
[ 9/2032 ]	1.90444e+017	2.00763e+016	2.27651e+016	9.52221e+016	9.52221e+016
[ 10/2032 ]	1.67934e+017	0	2.25105e+016	8.39669e+016	8.39669e+016
[ 11/2032 ]	1.4817e+017	0	1.97633e+016	7.40852e+016	7.40852e+016
[ 12/2032 ]	1.31144e+017	0	1.70264e+016	6.5572e+016	6.5572e+016
[ 1/2033 ]	1.16571e+017	0	1.45735e+016	5.82853e+016	5.82853e+016
[ 2/2033 ]	1.5558e+017	5.09223e+016	1.19127e+016	7.77901e+016	7.77901e+016
[ 3/2033 ]	2.01931e+017	6.23448e+016	1.59942e+016	1.00965e+017	1.00965e+017
[ 4/2033 ]	3.25561e+017	1.44649e+017	2.10193e+016	1.62781e+017	1.62781e+017
[ 5/2033 ]	4.3897e+017	1.49253e+017	3.58442e+016	2.19485e+017	2.19485e+017
[ 6/2033 ]	5.41936e+017	1.52885e+017	4.99189e+016	2.70968e+017	2.70968e+017
[ 7/2033 ]	6.23523e+017	1.44304e+017	6.27167e+016	3.11762e+017	3.11762e+017
[ 8/2033 ]	6.18371e+017	6.81024e+016	7.32548e+016	3.09186e+017	3.09186e+017
[ 9/2033 ]	6.09762e+017	6.42802e+016	7.28891e+016	3.04881e+017	3.04881e+017
[ 10/2033 ]	5.37688e+017	0	7.20738e+016	2.68844e+017	2.68844e+017
[ 11/2033 ]	4.74411e+017	0	6.32778e+016	2.37205e+017	2.37205e+017
[ 12/2033 ]	4.19895e+017	0	5.4515e+016	2.09948e+017	2.09948e+017
[ 1/2034 ]	3.73234e+017	0	4.66612e+016	1.86617e+017	1.86617e+017
[ 2/2034 ]	4.98135e+017	1.63043e+017	3.81418e+016	2.49068e+017	2.49068e+017
[ 3/2034 ]	6.4654e+017	1.99615e+017	5.12099e+016	3.2327e+017	3.2327e+017
[ 4/2034 ]	1.04238e+018	4.63137e+017	6.72992e+016	5.21189e+017	5.21189e+017
[ 5/2034 ]	1.40549e+018	4.77878e+017	1.14765e+017	7.02745e+017	7.02745e+017
[ 6/2034 ]	1.73516e+018	4.89505e+017	1.5983e+017	8.67582e+017	8.67582e+017
[ 7/2034 ]	1.99639e+018	4.62031e+017	2.00806e+017	9.98195e+017	9.98195e+017
[ 8/2034 ]	1.97989e+018	2.1805e+017	2.34546e+017	9.89947e+017	9.89947e+017
[ 9/2034 ]	1.95233e+018	2.05811e+017	2.33376e+017	9.76165e+017	9.76165e+017
[ 10/2034 ]	1.72156e+018	0	2.30765e+017	8.60782e+017	8.60782e+017
[ 11/2034 ]	1.51896e+018	0	2.02602e+017	7.59481e+017	7.59481e+017
[ 12/2034 ]	1.34442e+018	0	1.74546e+017	6.72208e+017	6.72208e+017
[ 1/2035 ]	1.19502e+018	0	1.49399e+017	5.97509e+017	5.97509e+017
[ 2/2035 ]	1.59492e+018	5.22028e+017	1.22122e+017	7.97462e+017	7.97462e+017
[ 3/2035 ]	2.07009e+018	6.39125e+017	1.63963e+017	1.03504e+018	1.03504e+018
[ 4/2035 ]	3.33747e+018	1.48287e+018	2.15478e+017	1.66874e+018	1.66874e+018
[ 5/2035 ]	4.50008e+018	1.53006e+018	3.67455e+017	2.25004e+018	2.25004e+018
[ 6/2035 ]	5.55563e+018	1.56729e+018	5.11742e+017	2.77782e+018	2.77782e+018
[ 7/2035 ]	6.39202e+018	1.47933e+018	6.42937e+017	3.19601e+018	3.19601e+018
[ 8/2035 ]	6.3392e+018	6.98149e+017	7.50968e+017	3.1696e+018	3.1696e+018
[ 9/2035 ]	6.25095e+018	6.58965e+017	7.47219e+017	3.12547e+018	3.12547e+018
[ 10/2035 ]	5.51209e+018	0	7.38861e+017	2.75604e+018	2.75604e+018
[ 11/2035 ]	4.8634e+018	0	6.48689e+017	2.4317e+018	2.4317e+018
[ 12/2035 ]	4.30454e+018	0	5.58858e+017	2.15227e+018	2.15227e+018
[ 1/2036 ]	3.82619e+018	0	4.78345e+017	1.9131e+018	1.9131e+018
[ 2/2036 ]	5.10661e+018	1.67142e+018	3.91009e+017	2.5533e+018	2.5533e+018
[ 3/2036 ]	6.62798e+018	2.04634e+018	5.24976e+017	3.31399e+018	3.31399e+018
[ 4/2036 ]	1.06859e+019	4.74783e+018	6.89915e+017	5.34294e+018	5.34294e+018
[ 5/2036 ]	1.44083e+019	4.89894e+018	1.17651e+018	7.20416e+018	7.20416e+018
[ 6/2036 ]	1.7788e+019	5.01814e+018	1.63849e+018	8.89398e+018	8.89398e+018
[ 7/2036 ]	2.04659e+019	4.73649e+018	2.05855e+018	1.0233e+019	1.0233e+019
[ 8/2036 ]	2.02968e+019	2.23533e+018	2.40444e+018	1.01484e+019	1.01484e+019
[ 9/2036 ]	2.00142e+019	2.10987e+018	2.39244e+018	1.00071e+019	1.00071e+019
[ 10/2036 ]	1.76485e+019	0	2.36568e+018	8.82427e+018	8.82427e+018
[ 11/2036 ]	1.55716e+019	0	2.07697e+018	7.78579e+018	7.78579e+018
[ 12/2036 ]	1.37822e+019	0	1.78935e+018	6.89111e+018	6.89111e+018
[ 1/2037 ]	1.22507e+019	0	1.53156e+018	6.12533e+018	6.12533e+018
[ 2/2037 ]	1.63503e+019	5.35155e+018	1.25193e+018	8.17514e+018	8.17514e+018
[ 3/2037 ]	2.12214e+019	6.55196e+018	1.68086e+018	1.06107e+019	1.06107e+019
[ 4/2037 ]	3.4214e+019	1.52015e+019	2.20896e+018	1.7107e+019	1.7107e+019
[ 5/2037 ]	4.61324e+019	1.56854e+019	3.76695e+018	2.30662e+019	2.30662e+019
[ 6/2037 ]	5.69533e+019	1.6067e+019	5.2461e+018	2.84767e+019	2.84767e+019
[ 7/2037 ]	6.55275e+019	1.51652e+019	6.59104e+018	3.27638e+019	3.27638e+019
[ 8/2037 ]	6.4986e+019	7.15704e+018	7.69852e+018	3.2493e+019	3.2493e+019
[ 9/2037 ]	6.40813e+019	6.75535e+018	7.66008e+018	3.20407e+019	3.20407e+019
[ 10/2037 ]	5.65069e+019	0	7.5744e+018	2.82535e+019	2.82535e+019
[ 11/2037 ]	4.98569e+019	0	6.65001e+018	2.49284e+019	2.49284e+019
[ 12/2037 ]	4.41278e+019	0	5.72911e+018	2.20639e+019	2.20639e+019
[ 1/2038 ]	3.92241e+019	0	4.90373e+018	1.9612e+019	1.9612e+019
[ 2/2038 ]	5.23502e+019	1.71345e+019	4.00841e+018	2.61751e+019	2.61751e+019
[ 3/2038 ]	6.79464e+019	2.0978e+019	5.38177e+018	3.39732e+019	3.39732e+019
[ 4/2038 ]	1.09546e+020	4.86721e+019	7.07263e+018	5.47729e+019	5.47729e+019
[ 5/2038 ]	1.47706e+020	5.02213e+019	1.2061e+019	7.38531e+019	7.38531e+019
[ 6/2038 ]	1.82352e+020	5.14432e+019	1.67969e+019	9.11762e+019	9.11762e+019
[ 7/2038 ]	2.09805e+020	4.85559e+019	2.11031e+019	1.04903e+020	1.04903e+020
[ 8/2038 ]	2.08072e+020	2.29153e+019	2.4649e+019	1.04036e+020	1.04036e+020
[ 9/2038 ]	2.05175e+020	2.16292e+019	2.4526e+019	1.02587e+020	1.02587e+020
[ 10/2038 ]	1.80923e+020	0	2.42516e+019	9.04616e+019	9.04616e+019
[ 11/2038 ]	1.59631e+020	0	2.12919e+019	7.98156e+019	7.98156e+019
[ 12/2038 ]	1.41288e+020	0	1.83434e+019	7.06439e+019	7.06439e+019
[ 1/2039 ]	1.25587e+020	0	1.57007e+019	6.27936e+019	6.27936e+019
[ 2/2039 ]	1.67614e+020	5.48611e+019	1.28341e+019	8.38071e+019	8.38071e+019
[ 3/2039 ]	2.1755e+020	6.71671e+019	1.72313e+019	1.08775e+020	1.08775e+020
[ 4/2039 ]	3.50743e+020	1.55838e+020	2.26451e+019	1.75371e+020	1.75371e+020
[ 5/2039 ]	4.72924e+020	1.60798e+020	3.86167e+019	2.36462e+020	2.36462e+020
[ 6/2039 ]	5.83854e+020	1.6471e+020	5.37801e+019	2.91927e+020	2.91927e+020
[ 7/2039 ]	6.71752e+020	1.55466e+020	6.75678e+019	3.35876e+020	3.35876e+020
[ 8/2039 ]	6.66201e+020	7.33701e+019	7.8921e+019	3.33101e+020	3.33101e+020
[ 9/2039 ]	6.56927e+020	6.92522e+019	7.8527e+019	3.28463e+020	3.28463e+020
[ 10/2039 ]	5.79278e+020	0	7.76486e+019	2.89639e+020	2.89639e+020
[ 11/2039 ]	5.11106e+020	0	6.81723e+019	2.55553e+020	2.55553e+020
[ 12/2039 ]	4.52374e+020	0	5.87317e+019	2.26187e+020	2.26187e+020
[ 1/2040 ]	4.02104e+020	0	5.02703e+019	2.01052e+020	2.01052e+020
[ 2/2040 ]	5.36665e+020	1.75654e+020	4.1092e+019	2.68333e+020	2.68333e+020
[ 3/2040 ]	6.96549e+020	2.15055e+020	5.5171e+019	3.48275e+020	3.48275e+020
[ 4/2040 ]	1.123e+021	4.9896e+020	7.25047e+019	5.61502e+020	5.61502e+020
[ 5/2040 ]	1.5142e+021	5.14841e+020	1.23642e+020	7.57102e+020	7.57102e+020
[ 6/2040 ]	1.86938e+021	5.27368e+020	1.72193e+020	9.34689e+020	9.34689e+020
[ 7/2040 ]	2.15081e+021	4.97769e+020	2.16338e+020	1.0754e+021	1.0754e+021
[ 8/2040 ]	2.13304e+021	2.34916e+020	2.52688e+020	1.06652e+021	1.06652e+021
[ 9/2040 ]	2.10334e+021	2.21731e+020	2.51427e+020	1.05167e+021	1.05167e+021
[ 10/2040 ]	1.85473e+021	0	2.48614e+020	9.27363e+020	9.27363e+020
[ 11/2040 ]	1.63645e+021	0	2.18273e+020	8.18226e+020	8.18226e+020
[ 12/2040 ]	1.44841e+021	0	1.88047e+020	7.24203e+020	7.24203e+020
[ 1/2041 ]	1.28745e+021	0	1.60955e+020	6.43725e+020	6.43725e+020
[ 2/2041 ]	1.71829e+021	5.62406e+020	1.31568e+020	8.59145e+020	8.59145e+020
[ 3/2041 ]	2.2302e+021	6.88561e+020	1.76646e+020	1.1151e+021	1.1151e+021
[ 4/2041 ]	3.59562e+021	1.59756e+021	2.32145e+020	1.79781e+021	1.79781e+021
[ 5/2041 ]	4.84816e+021	1.64841e+021	3.95877e+020	2.42408e+021	2.42408e+021
[ 6/2041 ]	5.98535e+021	1.68852e+021	5.51324e+020	2.99268e+021	2.99268e+021
[ 7/2041 ]	6.88644e+021	1.59375e+021	6.92668e+020	3.44322e+021	3.44322e+021
[ 8/2041 ]	6.82953e+021	7.5215e+020	8.09055e+020	3.41477e+021	3.41477e+021
[ 9/2041 ]	6.73445e+021	7.09935e+020	8.05016e+020	3.36723e+021	3.36723e+021
[ 10/2041 ]	5.93844e+021	0	7.96011e+020	2.96922e+021	2.96922e+021
[ 11/2041 ]	5.23958e+021	0	6.98865e+020	2.61979e+021	2.61979e+021
[ 12/2041 ]	4.63749e+021	0	6.02086e+020	2.31875e+021	2.31875e+021
[ 1/2042 ]	4.12215e+021	0	5.15344e+020	2.06107e+021	2.06107e+021
[ 2/2042 ]	5.5016e+021	1.80071e+021	4.21253e+020	2.7508e+021	2.7508e+021
[ 3/2042 ]	7.14064e+021	2.20463e+021	5.65582e+020	3.57032e+021	3.57032e+021
[ 4/2042 ]	1.15124e+022	5.11506e+021	7.43279e+020	5.75621e+021	5.75621e+021
[ 5/2042 ]	1.55228e+022	5.27787e+021	1.26751e+021	7.76139e+021	7.76139e+021
[ 6/2042 ]	1.91638e+022	5.40629e+021	1.76522e+021	9.58192e+021	9.58192e+021
[ 7/2042 ]	2.20489e+022	5.10285e+021	2.21778e+021	1.10245e+022	1.10245e+022
[ 8/2042 ]	2.18667e+022	2.40823e+021	2.59042e+021	1.09334e+022	1.09334e+022
[ 9/2042 ]	2.15623e+022	2.27306e+021	2.57749e+021	1.07811e+022	1.07811e+022
[ 10/2042 ]	1.90136e+022	0	2.54866e+021	9.50682e+021	9.50682e+021
[ 11/2042 ]	1.6776e+022	0	2.23762e+021	8.38801e+021	8.38801e+021
[ 12/2042 ]	1.48483e+022	0	1.92775e+021	7.42413e+021	7.42413e+021
[ 1/2043 ]	1.31982e+022	0	1.65002e+021	6.59912e+021	6.59912e+021
[ 2/2043 ]	1.7615e+022	5.76548e+021	1.34876e+021	8.80748e+021	8.80748e+021
[ 3/2043 ]	2.28628e+022	7.05875e+021	1.81088e+021	1.14314e+022	1.14314e+022
[ 4/2043 ]	3.68604e+022	1.63774e+022	2.37982e+021	1.84302e+022	1.84302e+022
[ 5/2043 ]	4.97007e+022	1.68986e+022	4.05831e+021	2.48503e+022	2.48503e+022
[ 6/2043 ]	6.13586e+022	1.73098e+022	5.65188e+021	3.06793e+022	3.06793e+022
[ 7/2043 ]	7.0596e+022	1.63383e+022	7.10085e+021	3.5298e+022	3.5298e+022
[ 8/2043 ]	7.00126e+022	7.71063e+021	8.29399e+021	3.50063e+022	3.50063e+022
[ 9/2043 ]	6.90379e+022	7.27787e+021	8.25258e+021	3.4519e+022	3.4519e+022
[ 10/2043 ]	6.08777e+022	0	8.16027e+021	3.04388e+022	3.04388e+022
[ 11/2043 ]	5.37133e+022	0	7.16438e+021	2.68566e+022	2.68566e+022
[ 12/2043 ]	4.7541e+022	0	6.17225e+021	2.37705e+022	2.37705e+022
[ 1/2044 ]	4.2258e+022	0	5.28303e+021	2.1129e+022	2.1129e+022
[ 2/2044 ]	5.63994e+022	1.84599e+022	4.31846e+021	2.81997e+022	2.81997e+022
[ 3/2044 ]	7.3202e+022	2.26006e+022	5.79804e+021	3.6601e+022	3.6601e+022
[ 4/2044 ]	1.18019e+023	5.24369e+022	7.61969e+021	5.90096e+022	5.90096e+022
[ 5/2044 ]	1.59131e+023	5.41058e+022	1.29939e+022	7.95655e+022	7.95655e+022
[ 6/2044 ]	1.96457e+023	5.54223e+022	1.80961e+022	9.82286e+022	9.82286e+022
[ 7/2044 ]	2.26034e+023	5.23117e+022	2.27354e+022	1.13017e+023	1.13017e+023
[ 8/2044 ]	2.24166e+023	2.46878e+022	2.65556e+022	1.12083e+023	1.12083e+023
[ 9/2044 ]	2.21045e+023	2.33022e+022	2.6423e+022	1.10522e+023	1.10522e+023
[ 10/2044 ]	1.94917e+023	0	2.61275e+022	9.74587e+022	9.74587e+022
[ 11/2044 ]	1.71979e+023	0	2.29388e+022	8.59893e+022	8.59893e+022
[ 12/2044 ]	1.52216e+023	0	1.97623e+022	7.61082e+022	7.61082e+022
[ 1/2045 ]	1.35301e+023	0	1.69151e+022	6.76506e+022	6.76506e+022
[ 2/2045 ]	1.80579e+023	5.91046e+022	1.38268e+022	9.02895e+022	9.02895e+022
[ 3/2045 ]	2.34377e+023	7.23624e+022	1.85641e+022	1.17189e+023	1.17189e+023
[ 4/2045 ]	3.77872e+023	1.67892e+023	2.43966e+022	1.88936e+023	1.88936e+023
[ 5/2045 ]	5.09504e+023	1.73235e+023	4.16036e+022	2.54752e+023	2.54752e+023
[ 6/2045 ]	6.29015e+023	1.7745e+023	5.794e+022	3.14507e+023	3.14507e+023
[ 7/2045 ]	7.23712e+023	1.67491e+023	7.27941e+022	3.61856e+023	3.61856e+023
[ 8/2045 ]	7.17731e+023	7.90452e+022	8.50254e+022	3.58866e+023	3.58866e+023
[ 9/2045 ]	7.07739e+023	7.46087e+022	8.4601e+022	3.5387e+023	3.5387e+023
[ 10/2045 ]	6.24084e+023	0	8.36547e+022	3.12042e+023	3.12042e+023
[ 11/2045 ]	5.50639e+023	0	7.34453e+022	2.7532e+023	2.7532e+023
[ 12/2045 ]	4.87365e+023	0	6.32746e+022	2.43682e+023	2.43682e+023
[ 1/2046 ]	4.33206e+023	0	5.41587e+022	2.16603e+023	2.16603e+023
[ 2/2046 ]	5.78176e+023	1.8924e+023	4.42705e+022	2.89088e+023	2.89088e+023
[ 3/2046 ]	7.50427e+023	2.31689e+023	5.94384e+022	3.75213e+023	3.75213e+023
[ 4/2046 ]	1.20987e+024	5.37554e+023	7.81129e+022	6.04934e+023	6.04934e+023
[ 5/2046 ]	1.63133e+024	5.54663e+023	1.33206e+023	8.15663e+023	8.15663e+023
[ 6/2046 ]	2.01397e+024	5.68159e+023	1.85512e+023	1.00699e+024	1.00699e+024
[ 7/2046 ]	2.31717e+024	5.36271e+023	2.33071e+023	1.15859e+024	1.15859e+024
[ 8/2046 ]	2.29802e+024	2.53086e+023	2.72234e+023	1.14901e+024	1.14901e+024
[ 9/2046 ]	2.26603e+024	2.38881e+023	2.70875e+023	1.13302e+024	1.13302e+024
[ 10/2046 ]	1.99819e+024	0	2.67845e+023	9.99093e+023	9.99093e+023
[ 11/2046 ]	1.76303e+024	0	2.35156e+023	8.81515e+023	8.81515e+023
[ 12/2046 ]	1.56044e+024	0	2.02592e+023	7.80219e+023	7.80219e+023
[ 1/2047 ]	1.38703e+024	0	1.73405e+023	6.93517e+023	6.93517e+023
[ 2/2047 ]	1.8512e+024	6.05908e+023	1.41745e+023	9.25599e+023	9.25599e+023
[ 3/2047 ]	2.40271e+024	7.4182e+023	1.90309e+023	1.20135e+024	1.20135e+024
[ 4/2047 ]	3.87374e+024	1.72113e+024	2.50101e+023	1.93687e+024	1.93687e+024
[ 5/2047 ]	5.22316e+024	1.77592e+024	4.26498e+023	2.61158e+024	2.61158e+024
[ 6/2047 ]	6.44832e+024	1.81913e+024	5.93969e+023	3.22416e+024	3.22416e+024
[ 7/2047 ]	7.4191e+024	1.71703e+024	7.46245e+023	3.70955e+024	3.70955e+024
[ 8/2047 ]	7.35779e+024	8.10328e+023	8.71634e+023	3.6789e+024	3.6789e+024
[ 9/2047 ]	7.25535e+024	7.64848e+023	8.67283e+023	3.62768e+024	3.62768e+024
[ 10/2047 ]	6.39777e+024	0	8.57582e+023	3.19889e+024	3.19889e+024
[ 11/2047 ]	5.64485e+024	0	7.52921e+023	2.82243e+024	2.82243e+024
[ 12/2047 ]	4.9962e+024	0	6.48656e+023	2.4981e+024	2.4981e+024
[ 1/2048 ]	4.44099e+024	0	5.55205e+023	2.2205e+024	2.2205e+024
[ 2/2048 ]	5.92714e+024	1.93999e+024	4.53837e+023	2.96357e+024	2.96357e+024
[ 3/2048 ]	7.69296e+024	2.37515e+024	6.0933e+023	3.84648e+024	3.84648e+024
[ 4/2048 ]	1.24029e+025	5.51071e+024	8.00771e+023	6.20145e+024	6.20145e+024
[ 5/2048 ]	1.67235e+025	5.68611e+024	1.36556e+024	8.36173e+024	8.36173e+024
[ 6/2048 ]	2.06461e+025	5.82446e+024	1.90176e+024	1.03231e+025	1.03231e+025
[ 7/2048 ]	2.37544e+025	5.49755e+024	2.38932e+024	1.18772e+025	1.18772e+025
[ 8/2048 ]	2.35581e+025	2.5945e+024	2.79079e+024	1.1779e+025	1.1779e+025
[ 9/2048 ]	2.32301e+025	2.44888e+024	2.77686e+024	1.16151e+025	1.16151e+025
[ 10/2048 ]	2.04843e+025	0	2.7458e+024	1.02422e+025	1.02422e+025
[ 11/2048 ]	1.80736e+025	0	2.4107e+024	9.03681e+024	9.03681e+024
[ 12/2048 ]	1.59968e+025	0	2.07686e+024	7.99838e+024	7.99838e+024
[ 1/2049 ]	1.42191e+025	0	1.77765e+024	7.10956e+024	7.10956e+024
[ 2/2049 ]	1.89775e+025	6.21144e+024	1.45309e+024	9.48873e+024	9.48873e+024
[ 3/2049 ]	2.46312e+025	7.60473e+024	1.95095e+024	1.23156e+025	1.23156e+025
[ 4/2049 ]	3.97115e+025	1.76441e+025	2.5639e+024	1.98557e+025	1.98557e+025
[ 5/2049 ]	5.3545e+025	1.82057e+025	4.37222e+024	2.67725e+025	2.67725e+025
[ 6/2049 ]	6.61046e+025	1.86487e+025	6.08904e+024	3.30523e+025	3.30523e+025
[ 7/2049 ]	7.60565e+025	1.7602e+025	7.6501e+024	3.80283e+025	3.80283e+025
[ 8/2049 ]	7.5428e+025	8.30704e+024	8.93552e+024	3.7714e+025	3.7714e+025
[ 9/2049 ]	7.43779e+025	7.8408e+024	8.89091e+024	3.7189e+025	3.7189e+025
[ 10/2049 ]	6.55865e+025	0	8.79146e+024	3.27932e+025	3.27932e+025
[ 11/2049 ]	5.78679e+025	0	7.71854e+024	2.8934e+025	2.8934e+025
[ 12/2049 ]	5.12183e+025	0	6.64967e+024	2.56091e+025	2.56091e+025
[ 1/2050 ]	4.55266e+025	0	5.69166e+024	2.27633e+025	2.27633e+025
[ 2/2050 ]	6.07618e+025	1.98877e+025	4.65249e+024	3.03809e+025	3.03809e+025
[ 3/2050 ]	7.88641e+025	2.43488e+025	6.24652e+024	3.9432e+025	3.9432e+025
[ 4/2050 ]	1.27148e+026	5.64928e+025	8.20907e+024	6.35739e+025	6.35739e+025
[ 5/2050 ]	1.7144e+026	5.82909e+025	1.39989e+025	8.57199e+025	8.57199e+025
[ 6/2050 ]	2.11653e+026	5.97091e+025	1.94958e+025	1.05827e+026	1.05827e+026
[ 7/2050 ]	2.43517e+026	5.63579e+025	2.4494e+025	1.21758e+026	1.21758e+026
[ 8/2050 ]	2.41505e+026	2.65974e+025	2.86097e+025	1.20752e+026	1.20752e+026
[ 9/2050 ]	2.38142e+026	2.51046e+025	2.84668e+025	1.19071e+026	1.19071e+026
[ 10/2050 ]	2.09994e+026	0	2.81484e+025	1.04997e+026	1.04997e+026
[ 11/2050 ]	1.85281e+026	0	2.47131e+025	9.26405e+025	9.26405e+025
[ 12/2050 ]	1.6399e+026	0	2.12908e+025	8.1995e+025	8.1995e+025
[ 1/2051 ]	1.45767e+026	0	1.82235e+025	7.28833e+025	7.28833e+025
[ 2/2051 ]	1.94547e+026	6.36763e+025	1.48963e+025	9.72733e+025	9.72733e+025
[ 3/2051 ]	2.52506e+026	7.79596e+025	2e+025	1.26253e+026	1.26253e+026
[ 4/2051 ]	4.071e+026	1.80878e+026	2.62837e+025	2.0355e+026	2.0355e+026
[ 5/2051 ]	5.48914e+026	1.86635e+026	4.48216e+025	2.74457e+026	2.74457e+026
[ 6/2051 ]	6.77668e+026	1.91176e+026	6.24216e+025	3.38834e+026	3.38834e+026
[ 7/2051 ]	7.7969e+026	1.80446e+026	7.84246e+025	3.89845e+026	3.89845e+026
[ 8/2051 ]	7.73247e+026	8.51593e+025	9.16021e+025	3.86624e+026	3.86624e+026
[ 9/2051 ]	7.62482e+026	8.03796e+025	9.11448e+025	3.81241e+026	3.81241e+026
[ 10/2051 ]	6.72357e+026	0	9.01253e+025	3.36178e+026	3.36178e+026
[ 11/2051 ]	5.9323e+026	0	7.91262e+025	2.96615e+026	2.96615e+026
[ 12/2051 ]	5.25062e+026	0	6.81688e+025	2.62531e+026	2.62531e+026
[ 1/2052 ]	4.66714e+026	0	5.83478e+025	2.33357e+026	2.33357e+026
[ 2/2052 ]	6.22897e+026	2.03878e+026	4.76947e+025	3.11449e+026	3.11449e+026
[ 3/2052 ]	8.08471e+026	2.4961e+026	6.40359e+025	4.04236e+026	4.04236e+026
[ 4/2052 ]	1.30345e+027	5.79133e+026	8.41549e+025	6.51725e+026	6.51725e+026
[ 5/2052 ]	1.75751e+027	5.97566e+026	1.43509e+026	8.78753e+026	8.78753e+026
[ 6/2052 ]	2.16975e+027	6.12106e+026	1.99861e+026	1.08488e+027	1.08488e+027
[ 7/2052 ]	2.4964e+027	5.77751e+026	2.51099e+026	1.2482e+027	1.2482e+027
[ 8/2052 ]	2.47577e+027	2.72662e+026	2.93291e+026	1.23789e+027	1.23789e+027
[ 9/2052 ]	2.44131e+027	2.57359e+026	2.91826e+026	1.22065e+027	1.22065e+027
[ 10/2052 ]	2.15274e+027	0	2.88562e+026	1.07637e+027	1.07637e+027
[ 11/2052 ]	1.8994e+027	0	2.53346e+026	9.49699e+026	9.49699e+026
[ 12/2052 ]	1.68114e+027	0	2.18262e+026	8.40568e+026	8.40568e+026
[ 1/2053 ]	1.49432e+027	0	1.86817e+026	7.4716e+026	7.4716e+026
[ 2/2053 ]	1.99439e+027	6.52774e+026	1.52709e+026	9.97193e+026	9.97193e+026
[ 3/2053 ]	2.58855e+027	7.99199e+026	2.05029e+026	1.29428e+027	1.29428e+027
[ 4/2053 ]	4.17337e+027	1.85426e+027	2.69446e+026	2.08669e+027	2.08669e+027
[ 5/2053 ]	5.62716e+027	1.91328e+027	4.59487e+026	2.81358e+027	2.81358e+027
[ 6/2053 ]	6.94709e+027	1.95983e+027	6.39912e+026	3.47354e+027	3.47354e+027
